roll,pitch,yaw,longi,lati,chargeRC,chargeTele,temp,velocity,result
34.71,-44.29,327.25,0.0,0.0,0.07,7.56,22,0,1
9.25,-34.31,147.75,0.0,0.0,0.04,7.42,22,0,1
-124.61,28.94,293.97,0.0,0.0,0.04,7.46,22,0,1
177.07,-31.1,328.53,0.0,0.0,0.04,7.49,22,0,1
6.43,-4.43,226.42,0.0,0.0,0.91,8.59,21,0,0
-5.02,-8.03,172.95,0.0,0.0,0.07,7.67,22,0,1
-87.87,-76.99,158.15,0.0,0.0,0.07,7.63,22,0,1
3.41,-1.96,218.76,0.0,0.0,0.47,8.22,21,0,1
-13.47,7.79,339.38,0.0,0.0,0.04,7.56,22,0,1
-8.12,14.55,74.53,0.0,0.0,0.07,7.58,22,0,1
-176.26,28.48,336.77,0.0,0.0,0.54,8.22,22,0,1
43.83,-18.27,225.58,0.0,0.0,0.02,7.3,22,0,1
138.38,10.02,221.55,0.0,0.0,0.11,7.39,22,0,1
-2.57,3.05,147.0,0.0,0.0,1.2,8.78,21,0,0
64.29,9.87,358.55,0.0,0.0,0.09,7.79,22,0,1
23.33,-56.85,264.66,0.0,0.0,0.02,7.44,22,0,1
3.56,-2.14,219.44,0.0,0.0,0.44,8.19,21,0,1
175.5,-27.32,166.31,0.0,0.0,0.75,8.4,22,0,1
-2.5,-4.24,279.01,0.0,0.0,1.36,8.92,21,0,0
73.81,-43.72,131.49,0.0,0.0,0.02,7.27,22,0,1
10.34,-35.13,114.03,0.0,0.0,0.04,7.49,22,0,1
-0.39,-28.92,143.07,0.0,0.0,0.07,7.65,22,0,1
3.22,-2.95,219.83,0.0,0.0,0.44,8.24,21,0,1
73.5,-60.88,110.37,0.0,0.0,0.07,7.51,22,0,1
3.8,-3.36,220.99,0.0,0.0,0.84,8.55,21,0,0
175.04,-10.44,197.48,0.0,0.0,0.49,8.26,21,0,1
4.27,-7.01,225.72,0.0,0.0,1.29,8.88,21,0,0
3.44,-2.53,218.13,0.0,0.0,0.47,8.26,21,0,1
3.36,-3.33,220.01,0.0,0.0,0.44,8.24,21,0,1
-150.05,-16.92,11.65,0.0,0.0,0.75,8.4,21,0,1
-11.52,7.15,155.06,0.0,0.0,0.02,7.27,22,0,1
-75.0,33.4,139.14,0.0,0.0,0.14,7.58,22,0,1
-86.5,-75.8,157.32,0.0,0.0,0.07,7.63,22,0,1
24.75,-1.02,155.11,0.0,0.0,0.07,7.63,22,0,1
-82.1,-50.93,92.07,0.0,0.0,0.07,7.04,22,0,1
40.77,-10.51,152.59,0.0,0.0,0.07,7.63,22,0,1
69.26,47.89,321.87,0.0,0.0,0.09,7.25,22,0,1
-10.99,-28.27,101.64,0.0,0.0,0.7,8.31,22,0,1
-144.28,-19.26,155.72,0.0,0.0,0.07,7.42,22,0,1
-172.8,79.23,120.06,0.0,0.0,0.04,7.53,22,0,1
56.26,-30.16,19.24,0.0,0.0,0.07,7.63,22,0,1
-118.71,31.15,79.81,0.0,0.0,0.44,8.15,21,0,1
-0.88,4.53,343.44,0.0,0.0,0.07,7.56,22,0,1
-25.87,10.82,168.28,0.0,0.0,0.04,7.49,22,0,1
-8.89,-0.97,241.57,0.0,0.0,1.55,9.11,21,0,0
-1.2,-0.06,179.31,0.0,0.0,0.51,8.29,20,0,1
-172.79,8.81,163.95,0.0,0.0,0.02,7.27,22,0,1
58.62,8.84,191.2,0.0,0.0,1.38,9.37,21,0,0
12.54,17.45,254.63,0.0,0.0,0.07,7.53,22,0,1
-76.52,7.62,61.34,0.0,0.0,0.37,7.79,21,0,1
68.07,28.57,128.84,0.0,0.0,0.11,7.67,22,0,1
89.22,-52.59,6.48,0.0,0.0,0.02,7.37,22,0,1
-24.34,10.75,338.16,0.0,0.0,0.04,7.51,22,0,1
-14.37,-12.53,169.5,0.0,0.0,0.07,7.65,22,0,1
159.51,-27.08,31.05,0.0,0.0,0.49,8.19,22,0,1
109.87,-28.57,165.17,0.0,0.0,-0.01,6.73,22,0,0
6.39,20.39,214.52,0.0,0.0,0.07,7.58,22,0,1
104.58,52.06,157.48,0.0,0.0,0.07,7.63,22,0,1
-3.41,2.87,168.16,0.0,0.0,1.1,8.71,21,0,0
-5.3,-1.12,186.62,0.0,0.0,1.76,9.32,21,0,0
59.88,47.62,202.68,0.0,0.0,0.32,7.74,22,0,1
3.53,-3.84,221.12,0.0,0.0,0.75,8.48,21,0,0
-8.13,-0.65,160.09,0.0,0.0,1.34,8.95,21,0,0
-100.2,39.99,240.63,0.0,0.0,0.23,7.65,22,0,1
-49.65,12.98,320.14,0.0,0.0,0.07,7.49,22,0,1
7.65,18.57,184.67,0.0,0.0,0.44,8.22,21,0,1
24.5,60.24,174.18,0.0,0.0,0.21,7.77,22,0,1
51.17,-13.61,8.41,0.0,0.0,0.07,7.56,22,0,1
-24.21,-4.7,292.89,0.0,0.0,0.37,8.0,21,0,1
9.46,-34.49,134.6,0.0,0.0,0.04,7.49,22,0,1
9.68,-34.63,133.73,0.0,0.0,0.04,7.56,22,0,1
-132.65,44.27,56.83,0.0,0.0,0.44,7.86,22,0,1
167.8,-19.53,246.25,0.0,0.0,0.7,8.05,22,0,1
131.41,-28.44,347.4,0.0,0.0,0.4,7.86,22,0,1
-150.08,-28.28,137.46,0.0,0.0,0.04,7.49,22,0,1
-39.54,14.92,331.25,0.0,0.0,0.04,7.46,22,0,1
-3.97,24.31,343.65,0.0,0.0,0.02,7.3,22,0,1
-17.89,9.17,338.94,0.0,0.0,0.04,7.56,22,0,1
-76.15,-19.3,131.16,0.0,0.0,0.07,7.58,22,0,1
130.37,-59.33,333.54,0.0,0.0,0.87,8.19,22,0,1
-48.2,38.86,56.42,0.0,0.0,0.14,7.63,22,0,1
35.44,-36.47,344.48,0.0,0.0,0.04,6.8,22,0,1
4.5,10.06,38.46,0.0,0.0,0.07,7.51,22,0,1
3.73,3.64,293.76,0.0,0.0,0.3,7.79,22,0,1
93.52,-1.7,196.91,0.0,0.0,0.4,8.12,21,0,1
9.58,-35.12,131.45,0.0,0.0,0.02,7.42,22,0,1
-0.49,3.15,344.06,0.0,0.0,0.07,7.53,22,0,1
9.04,-34.49,146.87,0.0,0.0,0.04,7.56,22,0,1
9.56,-34.99,125.82,0.0,0.0,0.04,7.56,22,0,1
8.71,-34.89,143.38,0.0,0.0,0.04,7.44,22,0,1
138.31,-5.27,173.83,0.0,0.0,0.07,7.6,22,0,1
93.03,15.86,164.48,0.0,0.0,0.07,7.56,22,0,1
119.95,-5.72,44.25,0.0,0.0,0.65,8.33,22,0,1
7.7,-34.46,152.85,0.0,0.0,0.04,7.49,22,0,1
3.53,3.84,294.13,0.0,0.0,0.3,7.86,22,0,1
4.01,-5.09,228.74,0.0,0.0,1.1,8.76,21,0,0
6.11,5.92,103.11,0.0,0.0,0.07,7.6,22,0,1
9.57,-35.47,115.1,0.0,0.0,0.04,7.46,22,0,1
-8.22,39.67,272.67,0.0,0.0,0.09,7.25,22,0,1
4.13,-48.16,164.16,0.0,0.0,0.04,7.46,22,0,1
63.56,-12.27,12.39,0.0,0.0,0.07,7.53,22,0,1
0.37,-29.97,144.58,0.0,0.0,0.07,7.6,22,0,1
3.35,-1.43,217.29,0.0,0.0,0.49,8.26,21,0,1
3.77,3.8,290.62,0.0,0.0,0.3,7.72,21,0,1
2.58,-5.7,223.08,0.0,0.0,1.27,8.85,21,0,0
8.97,-35.07,116.4,0.0,0.0,0.02,7.49,22,0,1
-101.04,-49.23,358.15,0.0,0.0,0.47,8.17,21,0,1
-47.33,17.73,332.68,0.0,0.0,0.04,7.51,22,0,1
-3.31,-27.91,157.08,0.0,0.0,0.04,7.56,22,0,1
3.54,3.81,292.61,0.0,0.0,0.32,7.79,21,0,1
3.27,-2.74,220.06,0.0,0.0,0.47,8.24,21,0,1
5.74,-6.79,224.46,0.0,0.0,1.1,8.78,21,0,0
10.76,22.04,142.44,0.0,0.0,0.02,7.44,22,0,1
-28.66,29.04,212.41,0.0,0.0,0.44,8.17,21,0,1
4.78,-4.07,224.18,0.0,0.0,1.03,8.69,21,0,0
7.9,-36.86,116.4,0.0,0.0,0.04,7.56,22,0,1
-55.07,20.71,16.85,0.0,0.0,0.02,6.54,22,0,1
4.23,4.16,291.48,0.0,0.0,0.32,7.79,22,0,1
9.88,-35.39,131.94,0.0,0.0,0.04,7.42,22,0,1
-46.71,17.11,335.09,0.0,0.0,0.02,7.42,22,0,1
9.63,-35.01,136.98,0.0,0.0,0.04,7.44,22,0,1
-34.87,-6.29,286.86,0.0,0.0,0.42,8.0,21,0,1
0.24,3.26,342.54,0.0,0.0,0.07,7.56,22,0,1
9.91,-34.85,118.53,0.0,0.0,0.04,7.49,22,0,1
-2.81,-26.45,153.7,0.0,0.0,0.07,7.58,22,0,1
8.95,-35.0,125.85,0.0,0.0,0.04,7.44,22,0,1
114.49,15.97,206.6,0.0,0.0,0.04,7.34,22,0,1
-55.44,-13.23,179.24,0.0,0.0,0.75,8.45,21,0,0
58.74,23.46,340.71,0.0,0.0,0.07,7.6,22,0,1
-138.79,-14.15,321.69,0.0,0.0,0.04,7.39,22,0,1
6.87,-4.57,226.56,0.0,0.0,0.96,8.62,21,0,0
88.03,2.53,194.56,0.0,0.0,0.35,8.1,21,0,1
-9.15,-19.39,166.12,0.0,0.0,0.04,7.46,22,0,1
3.72,-2.49,219.89,0.0,0.0,0.44,8.22,21,0,1
-28.95,-67.13,140.43,0.0,0.0,0.02,7.2,22,0,1
145.9,-68.22,246.19,0.0,0.0,0.04,7.34,22,0,1
-20.4,18.42,176.02,0.0,0.0,0.04,7.37,22,0,1
92.44,33.25,59.2,0.0,0.0,0.09,7.72,22,0,1
2.87,-6.51,222.82,0.0,0.0,1.13,8.78,21,0,0
64.25,-54.1,100.21,0.0,0.0,0.04,7.49,22,0,1
4.79,-6.63,226.55,0.0,0.0,1.31,8.9,21,0,0
125.58,31.11,184.31,0.0,0.0,0.04,7.39,22,0,1
5.7,-7.15,224.43,0.0,0.0,1.13,8.76,21,0,0
9.86,-34.48,140.3,0.0,0.0,0.04,7.49,22,0,1
-22.77,10.35,338.1,0.0,0.0,0.04,7.53,22,0,1
-78.83,63.67,238.26,0.0,0.0,0.7,8.31,22,0,1
-40.45,14.96,330.61,0.0,0.0,0.04,7.51,22,0,1
9.69,-34.57,130.99,0.0,0.0,0.04,7.49,22,0,1
105.03,45.61,111.77,0.0,0.0,0.04,7.42,22,0,1
15.76,-2.14,98.3,0.0,0.0,0.8,8.45,22,0,0
161.97,20.25,307.8,0.0,0.0,0.44,8.12,22,0,1
8.64,-34.46,153.46,0.0,0.0,0.04,7.44,22,0,1
5.38,-0.65,215.87,0.0,0.0,0.54,8.31,21,0,1
19.5,-46.73,6.79,0.0,0.0,0.02,7.13,22,0,1
-100.89,-65.98,342.75,0.0,0.0,0.42,8.15,22,0,1
6.32,-4.56,226.53,0.0,0.0,0.94,8.66,21,0,0
3.9,-6.05,222.71,0.0,0.0,1.5,9.04,21,0,0
-165.25,44.45,116.38,0.0,0.0,0.04,7.37,22,0,1
89.8,0.75,195.88,0.0,0.0,2.07,9.11,21,0,0
-21.78,12.38,169.6,0.0,0.0,0.07,7.51,22,0,1
143.67,-11.2,198.65,0.0,0.0,0.49,8.19,21,0,1
3.39,3.17,294.75,0.0,0.0,0.32,7.91,21,0,1
-84.39,-30.51,326.32,0.0,0.0,0.44,8.17,21,0,1
3.3,-3.37,221.5,0.0,0.0,0.72,8.48,21,0,0
9.36,-34.78,119.94,0.0,0.0,0.04,7.49,22,0,1
-64.76,-82.53,151.06,0.0,0.0,0.04,7.51,22,0,1
3.09,3.85,290.52,0.0,0.0,0.3,7.7,21,0,1
1.27,-3.96,328.68,0.0,0.0,0.49,8.15,22,0,1
7.48,-4.9,225.89,0.0,0.0,1.2,8.81,21,0,0
14.51,-15.92,189.61,0.0,0.0,0.37,8.1,21,0,1
145.34,47.89,234.98,0.0,0.0,0.04,7.42,22,0,1
-4.2,2.97,292.2,0.0,0.0,0.37,7.82,22,0,1
-14.39,15.08,72.65,0.0,0.0,0.07,7.58,22,0,1
3.89,-3.5,219.93,0.0,0.0,0.44,8.24,21,0,1
3.33,-3.07,219.29,0.0,0.0,0.44,8.24,21,0,1
-0.37,3.41,342.73,0.0,0.0,0.07,7.51,22,0,1
9.76,-35.29,117.94,0.0,0.0,0.04,7.44,22,0,1
54.35,-11.77,222.99,0.0,0.0,0.04,7.32,22,0,1
28.74,13.89,184.8,0.0,0.0,0.91,8.57,21,0,0
-37.99,14.96,332.73,0.0,0.0,0.02,7.53,22,0,1
-25.0,-5.05,32.26,0.0,0.0,0.82,8.19,22,0,1
9.34,-34.46,144.81,0.0,0.0,0.04,7.49,22,0,1
3.67,4.69,290.58,0.0,0.0,0.32,7.77,21,0,1
0.2,3.73,342.93,0.0,0.0,0.07,7.51,22,0,1
2.63,-71.46,136.58,0.0,0.0,0.04,7.49,22,0,1
-17.78,-0.15,211.38,0.0,0.0,0.07,7.51,22,0,1
1.89,-7.44,226.73,0.0,0.0,1.31,9.09,21,0,0
7.26,5.68,180.87,0.0,0.0,0.75,8.4,21,0,1
7.76,-36.87,157.05,0.0,0.0,0.04,7.46,22,0,1
-50.03,13.93,320.14,0.0,0.0,0.07,7.6,22,0,1
-172.44,-50.94,163.8,0.0,0.0,0.28,7.96,22,0,1
-8.53,6.16,309.65,0.0,0.0,0.04,7.39,22,0,1
168.6,13.52,23.48,0.0,0.0,0.35,8.03,22,0,1
69.52,76.52,290.39,0.0,0.0,0.14,7.44,22,0,1
9.84,-34.77,144.79,0.0,0.0,0.04,7.49,22,0,1
8.84,-35.4,113.56,0.0,0.0,0.02,7.49,22,0,1
-1.28,-6.18,335.91,0.0,0.0,0.02,7.18,22,0,1
4.35,-3.16,220.25,0.0,0.0,0.89,8.57,21,0,0
34.85,-65.27,351.18,0.0,0.0,0.04,7.3,22,0,1
48.61,-46.62,338.35,0.0,0.0,0.04,7.46,22,0,1
14.29,3.19,160.2,0.0,0.0,1.41,8.95,21,0,0
-164.69,-12.23,201.96,0.0,0.0,0.04,7.44,22,0,1
92.47,55.54,298.52,0.0,0.0,0.28,7.77,22,0,1
54.42,10.76,281.31,0.0,0.0,0.04,7.39,22,0,1
55.9,13.78,131.23,0.0,0.0,0.11,7.65,22,0,1
22.09,52.56,29.39,0.0,0.0,0.04,7.34,22,0,1
-8.24,0.21,181.12,0.0,0.0,0.68,8.43,21,0,0
-18.74,9.48,339.01,0.0,0.0,0.04,7.56,22,0,1
-59.97,1.37,345.69,0.0,0.0,0.04,7.49,22,0,1
45.76,68.52,119.01,0.0,0.0,0.25,7.98,22,0,1
-2.2,-26.54,152.9,0.0,0.0,0.07,7.58,22,0,1
2.18,-5.95,216.93,0.0,0.0,1.29,8.92,21,0,0
10.04,-35.4,124.67,0.0,0.0,0.02,7.49,22,0,1
3.31,-3.09,219.67,0.0,0.0,0.44,8.24,21,0,1
93.83,-21.72,303.05,0.0,0.0,0.07,7.74,22,0,1
-20.37,-3.33,291.09,0.0,0.0,0.37,8.0,21,0,1
10.01,-35.14,122.84,0.0,0.0,0.02,7.44,22,0,1
-31.71,-58.36,33.33,0.0,0.0,0.04,7.39,22,0,1
4.87,-37.81,158.64,0.0,0.0,0.04,7.46,22,0,1
3.14,4.07,294.8,0.0,0.0,0.32,7.89,22,0,1
7.36,-4.86,226.09,0.0,0.0,1.05,8.73,21,0,0
34.77,57.99,39.87,0.0,0.0,0.07,7.06,22,0,1
11.17,4.13,190.05,0.0,0.0,0.44,8.19,21,0,1
-3.86,54.34,129.13,0.0,0.0,0.04,7.32,22,0,1
3.63,-8.14,233.36,0.0,0.0,1.29,8.92,21,0,0
7.31,-4.51,226.01,0.0,0.0,1.24,8.88,21,0,0
110.73,1.26,36.39,0.0,0.0,0.65,8.33,21,0,1
140.61,-79.32,35.98,0.0,0.0,0.04,7.44,22,0,1
-41.83,-13.28,293.47,0.0,0.0,0.42,7.96,22,0,1
-150.68,-43.74,245.38,0.0,0.0,0.42,8.17,22,0,1
-145.9,44.62,159.23,0.0,0.0,0.04,7.49,22,0,1
165.59,-15.49,286.8,0.0,0.0,0.04,7.42,22,0,1
-27.52,11.5,337.45,0.0,0.0,0.04,7.56,22,0,1
127.68,-15.82,204.79,0.0,0.0,0.07,7.65,22,0,1
-119.49,-9.0,186.84,0.0,0.0,1.03,8.57,21,0,0
76.25,60.51,97.19,0.0,0.0,0.04,7.58,22,0,1
3.86,-3.11,218.26,0.0,0.0,0.47,8.26,21,0,1
-125.1,79.25,89.97,0.0,0.0,0.07,7.34,22,0,1
19.8,18.97,346.87,0.0,0.0,0.04,7.49,22,0,1
-47.99,15.27,323.7,0.0,0.0,0.07,7.53,22,0,1
3.66,-3.86,221.44,0.0,0.0,0.72,8.43,21,0,0
-93.89,-10.33,359.84,0.0,0.0,0.58,8.22,22,0,1
6.79,-4.33,226.28,0.0,0.0,1.05,8.71,21,0,0
-74.58,-45.49,181.98,0.0,0.0,0.02,7.32,22,0,1
14.34,13.11,286.7,0.0,0.0,0.07,7.51,22,0,1
8.02,6.8,260.6,0.0,0.0,0.49,7.82,22,0,1
-12.7,-9.17,36.51,0.0,0.0,0.84,8.19,21,0,1
-98.1,39.04,70.17,0.0,0.0,0.56,7.93,22,0,1
-131.26,-2.87,51.88,0.0,0.0,0.47,8.19,21,0,1
